NULL
NULL
NULL
NULL
NULL
NULL
NULL

No pre-processing
Resampling: Cross-Validated (10 fold) 
Summary of sample sizes: 4500, 4500, 4500, 4500, 4500, 4500, ... 
Resampling results across tuning parameters:

  alpha      lambda       RMSE       Rsquared      MAE      
  0.7121212  0.030396970  0.9952631  0.0121575347  0.7976564
  0.7121212  0.035446465  0.9957154  0.0116161887  0.7981904
  0.7121212  0.040495960  0.9966995  0.0098314066  0.7990078
  0.7121212  0.045545455  0.9977189  0.0078197965  0.7997738
  0.7121212  0.050594949  0.9984797  0.0062343260  0.8002944
  0.7121212  0.055644444  0.9989977  0.0048819055  0.8006027
  0.7121212  0.060693939  0.9993526  0.0031953793  0.8007968
  0.7121212  0.065743434  0.9995249  0.0019878817  0.8008561
  0.7121212  0.070792929  0.9995946  0.0018739853  0.8008463
  0.7121212  0.075842424  0.9996437  0.0016135576  0.8008576
  0.7121212  0.080891919  0.9996659  0.0009731747  0.8008565
  0.7121212  0.085941414  0.9996535  0.0001281884  0.8008459
  0.7121212  0.090990909  0.9996424  0.0001654240  0.8008353
  0.7121212  0.096040404  0.9996423           NaN  0.8008347
  0.7121212  0.101089899  0.9996423           NaN  0.8008347
  0.7121212  0.106139394  0.9996423           NaN  0.8008347
  0.7121212  0.111188889  0.9996423           NaN  0.8008347
  0.7121212  0.116238384  0.9996423           NaN  0.8008347
  0.7121212  0.121287879  0.9996423           NaN  0.8008347
  0.7121212  0.126337374  0.9996423           NaN  0.8008347
  0.7121212  0.131386869  0.9996423           NaN  0.8008347
  0.7121212  0.136436364  0.9996423           NaN  0.8008347
  0.7121212  0.141485859  0.9996423           NaN  0.8008347
  0.7121212  0.146535354  0.9996423           NaN  0.8008347
  0.7121212  0.151584848  0.9996423           NaN  0.8008347
  0.7121212  0.156634343  0.9996423           NaN  0.8008347
  0.7121212  0.161683838  0.9996423           NaN  0.8008347
  0.7121212  0.166733333  0.9996423           NaN  0.8008347
  0.7121212  0.171782828  0.9996423           NaN  0.8008347
  0.7121212  0.176832323  0.9996423           NaN  0.8008347
  0.7121212  0.181881818  0.9996423           NaN  0.8008347
  0.7121212  0.186931313  0.9996423           NaN  0.8008347
  0.7121212  0.191980808  0.9996423           NaN  0.8008347
  0.7121212  0.197030303  0.9996423           NaN  0.8008347
  0.7121212  0.202079798  0.9996423           NaN  0.8008347
  0.7121212  0.207129293  0.9996423           NaN  0.8008347
  0.7121212  0.212178788  0.9996423           NaN  0.8008347
  0.7121212  0.217228283  0.9996423           NaN  0.8008347
  0.7121212  0.222277778  0.9996423           NaN  0.8008347
  0.7121212  0.227327273  0.9996423           NaN  0.8008347
  0.7121212  0.232376768  0.9996423           NaN  0.8008347
  0.7121212  0.237426263  0.9996423           NaN  0.8008347
  0.7121212  0.242475758  0.9996423           NaN  0.8008347
  0.7121212  0.247525253  0.9996423           NaN  0.8008347
  0.7121212  0.252574747  0.9996423           NaN  0.8008347
  0.7121212  0.257624242  0.9996423           NaN  0.8008347
  0.7121212  0.262673737  0.9996423           NaN  0.8008347
  0.7121212  0.267723232  0.9996423           NaN  0.8008347
  0.7121212  0.272772727  0.9996423           NaN  0.8008347
  0.7121212  0.277822222  0.9996423           NaN  0.8008347
  0.7121212  0.282871717  0.9996423           NaN  0.8008347
  0.7121212  0.287921212  0.9996423           NaN  0.8008347
  0.7121212  0.292970707  0.9996423           NaN  0.8008347
  0.7121212  0.298020202  0.9996423           NaN  0.8008347
  0.7121212  0.303069697  0.9996423           NaN  0.8008347
  0.7121212  0.308119192  0.9996423           NaN  0.8008347
  0.7121212  0.313168687  0.9996423           NaN  0.8008347
  0.7121212  0.318218182  0.9996423           NaN  0.8008347
  0.7121212  0.323267677  0.9996423           NaN  0.8008347
  0.7121212  0.328317172  0.9996423           NaN  0.8008347
  0.7121212  0.333366667  0.9996423           NaN  0.8008347
  0.7121212  0.338416162  0.9996423           NaN  0.8008347
  0.7121212  0.343465657  0.9996423           NaN  0.8008347
  0.7121212  0.348515152  0.9996423           NaN  0.8008347
  0.7121212  0.353564646  0.9996423           NaN  0.8008347
  0.7121212  0.358614141  0.9996423           NaN  0.8008347
  0.7121212  0.363663636  0.9996423           NaN  0.8008347
  0.7121212  0.368713131  0.9996423           NaN  0.8008347
  0.7121212  0.373762626  0.9996423           NaN  0.8008347
  0.7121212  0.378812121  0.9996423           NaN  0.8008347
  0.7121212  0.383861616  0.9996423           NaN  0.8008347
  0.7121212  0.388911111  0.9996423           NaN  0.8008347
  0.7121212  0.393960606  0.9996423           NaN  0.8008347
  0.7121212  0.399010101  0.9996423           NaN  0.8008347
  0.7121212  0.404059596  0.9996423           NaN  0.8008347
  0.7121212  0.409109091  0.9996423           NaN  0.8008347
  0.7121212  0.414158586  0.9996423           NaN  0.8008347
  0.7121212  0.419208081  0.9996423           NaN  0.8008347
  0.7121212  0.424257576  0.9996423           NaN  0.8008347
  0.7121212  0.429307071  0.9996423           NaN  0.8008347
  0.7121212  0.434356566  0.9996423           NaN  0.8008347
  0.7121212  0.439406061  0.9996423           NaN  0.8008347
  0.7121212  0.444455556  0.9996423           NaN  0.8008347
  0.7121212  0.449505051  0.9996423           NaN  0.8008347
  0.7121212  0.454554545  0.9996423           NaN  0.8008347
  0.7121212  0.459604040  0.9996423           NaN  0.8008347
  0.7121212  0.464653535  0.9996423           NaN  0.8008347
  0.7121212  0.469703030  0.9996423           NaN  0.8008347
  0.7121212  0.474752525  0.9996423           NaN  0.8008347
  0.7121212  0.479802020  0.9996423           NaN  0.8008347
  0.7121212  0.484851515  0.9996423           NaN  0.8008347
  0.7121212  0.489901010  0.9996423           NaN  0.8008347
  0.7121212  0.494950505  0.9996423           NaN  0.8008347
  0.7121212  0.500000000  0.9996423           NaN  0.8008347
  0.7171717  0.000100000  1.0155188  0.0100352438  0.8122795
  0.7171717  0.005149495  1.0068568  0.0107142885  0.8056749
  0.7171717  0.010198990  1.0013567  0.0110344486  0.8017001
  0.7171717  0.015248485  0.9982991  0.0110286624  0.7992839
  0.7171717  0.020297980  0.9966062  0.0112122290  0.7981921
  0.7171717  0.025347475  0.9955741  0.0117290978  0.7977416
  0.7171717  0.030396970  0.9952666  0.0121655500  0.7976685
  0.7171717  0.035446465  0.9957566  0.0115456639  0.7982272
  0.7171717  0.040495960  0.9967585  0.0097182212  0.7990537
  0.7171717  0.045545455  0.9977770  0.0077137536  0.7998146
  0.7171717  0.050594949  0.9985246  0.0061421702  0.8003200
  0.7171717  0.055644444  0.9990329  0.0047700160  0.8006217
  0.7171717  0.060693939  0.9993738  0.0030645169  0.8008064
  0.7171717  0.065743434  0.9995317  0.0019664452  0.8008542
  0.7171717  0.070792929  0.9996007  0.0018598237  0.8008470
  0.7171717  0.075842424  0.9996476  0.0016097846  0.8008569
  0.7171717  0.080891919  0.9996662  0.0009601179  0.8008573
  0.7171717  0.085941414  0.9996519  0.0001281870  0.8008446
  0.7171717  0.090990909  0.9996423           NaN  0.8008347
  0.7171717  0.096040404  0.9996423           NaN  0.8008347
  0.7171717  0.101089899  0.9996423           NaN  0.8008347
  0.7171717  0.106139394  0.9996423           NaN  0.8008347
  0.7171717  0.111188889  0.9996423           NaN  0.8008347
  0.7171717  0.116238384  0.9996423           NaN  0.8008347
  0.7171717  0.121287879  0.9996423           NaN  0.8008347
  0.7171717  0.126337374  0.9996423           NaN  0.8008347
  0.7171717  0.131386869  0.9996423           NaN  0.8008347
  0.7171717  0.136436364  0.9996423           NaN  0.8008347
  0.7171717  0.141485859  0.9996423           NaN  0.8008347
  0.7171717  0.146535354  0.9996423           NaN  0.8008347
  0.7171717  0.151584848  0.9996423           NaN  0.8008347
  0.7171717  0.156634343  0.9996423           NaN  0.8008347
  0.7171717  0.161683838  0.9996423           NaN  0.8008347
  0.7171717  0.166733333  0.9996423           NaN  0.8008347
  0.7171717  0.171782828  0.9996423           NaN  0.8008347
  0.7171717  0.176832323  0.9996423           NaN  0.8008347
  0.7171717  0.181881818  0.9996423           NaN  0.8008347
  0.7171717  0.186931313  0.9996423           NaN  0.8008347
  0.7171717  0.191980808  0.9996423           NaN  0.8008347
  0.7171717  0.197030303  0.9996423           NaN  0.8008347
  0.7171717  0.202079798  0.9996423           NaN  0.8008347
  0.7171717  0.207129293  0.9996423           NaN  0.8008347
  0.7171717  0.212178788  0.9996423           NaN  0.8008347
  0.7171717  0.217228283  0.9996423           NaN  0.8008347
  0.7171717  0.222277778  0.9996423           NaN  0.8008347
  0.7171717  0.227327273  0.9996423           NaN  0.8008347
  0.7171717  0.232376768  0.9996423           NaN  0.8008347
  0.7171717  0.237426263  0.9996423           NaN  0.8008347
  0.7171717  0.242475758  0.9996423           NaN  0.8008347
  0.7171717  0.247525253  0.9996423           NaN  0.8008347
  0.7171717  0.252574747  0.9996423           NaN  0.8008347
  0.7171717  0.257624242  0.9996423           NaN  0.8008347
  0.7171717  0.262673737  0.9996423           NaN  0.8008347
  0.7171717  0.267723232  0.9996423           NaN  0.8008347
  0.7171717  0.272772727  0.9996423           NaN  0.8008347
  0.7171717  0.277822222  0.9996423           NaN  0.8008347
  0.7171717  0.282871717  0.9996423           NaN  0.8008347
  0.7171717  0.287921212  0.9996423           NaN  0.8008347
  0.7171717  0.292970707  0.9996423           NaN  0.8008347
  0.7171717  0.298020202  0.9996423           NaN  0.8008347
  0.7171717  0.303069697  0.9996423           NaN  0.8008347
  0.7171717  0.308119192  0.9996423           NaN  0.8008347
  0.7171717  0.313168687  0.9996423           NaN  0.8008347
  0.7171717  0.318218182  0.9996423           NaN  0.8008347
  0.7171717  0.323267677  0.9996423           NaN  0.8008347
  0.7171717  0.328317172  0.9996423           NaN  0.8008347
  0.7171717  0.333366667  0.9996423           NaN  0.8008347
  0.7171717  0.338416162  0.9996423           NaN  0.8008347
  0.7171717  0.343465657  0.9996423           NaN  0.8008347
  0.7171717  0.348515152  0.9996423           NaN  0.8008347
  0.7171717  0.353564646  0.9996423           NaN  0.8008347
  0.7171717  0.358614141  0.9996423           NaN  0.8008347
  0.7171717  0.363663636  0.9996423           NaN  0.8008347
  0.7171717  0.368713131  0.9996423           NaN  0.8008347
  0.7171717  0.373762626  0.9996423           NaN  0.8008347
  0.7171717  0.378812121  0.9996423           NaN  0.8008347
  0.7171717  0.383861616  0.9996423           NaN  0.8008347
  0.7171717  0.388911111  0.9996423           NaN  0.8008347
  0.7171717  0.393960606  0.9996423           NaN  0.8008347
  0.7171717  0.399010101  0.9996423           NaN  0.8008347
  0.7171717  0.404059596  0.9996423           NaN  0.8008347
  0.7171717  0.409109091  0.9996423           NaN  0.8008347
  0.7171717  0.414158586  0.9996423           NaN  0.8008347
  0.7171717  0.419208081  0.9996423           NaN  0.8008347
  0.7171717  0.424257576  0.9996423           NaN  0.8008347
  0.7171717  0.429307071  0.9996423           NaN  0.8008347
  0.7171717  0.434356566  0.9996423           NaN  0.8008347
  0.7171717  0.439406061  0.9996423           NaN  0.8008347
  0.7171717  0.444455556  0.9996423           NaN  0.8008347
  0.7171717  0.449505051  0.9996423           NaN  0.8008347
  0.7171717  0.454554545  0.9996423           NaN  0.8008347
  0.7171717  0.459604040  0.9996423           NaN  0.8008347
  0.7171717  0.464653535  0.9996423           NaN  0.8008347
  0.7171717  0.469703030  0.9996423           NaN  0.8008347
  0.7171717  0.474752525  0.9996423           NaN  0.8008347
  0.7171717  0.479802020  0.9996423           NaN  0.8008347
  0.7171717  0.484851515  0.9996423           NaN  0.8008347
  0.7171717  0.489901010  0.9996423           NaN  0.8008347
  0.7171717  0.494950505  0.9996423           NaN  0.8008347
  0.7171717  0.500000000  0.9996423           NaN  0.8008347
  0.7222222  0.000100000  1.0155188  0.0100352439  0.8122795
  0.7222222  0.005149495  1.0068064  0.0107202778  0.8056393
  0.7222222  0.010198990  1.0013034  0.0110320647  0.8016616
  0.7222222  0.015248485  0.9982517  0.0110336469  0.7992469
  0.7222222  0.020297980  0.9965677  0.0112233175  0.7981711
  0.7222222  0.025347475  0.9955514  0.0117451818  0.7977338
  0.7222222  0.030396970  0.9952712  0.0121722130  0.7976807
  0.7222222  0.035446465  0.9958015  0.0114701063  0.7982676
  0.7222222  0.040495960  0.9968165  0.0096107173  0.7990980
  0.7222222  0.045545455  0.9978349  0.0076074589  0.7998542
  0.7222222  0.050594949  0.9985703  0.0060431371  0.8003462
  0.7222222  0.055644444  0.9990681  0.0046465059  0.8006401
  0.7222222  0.060693939  0.9993953  0.0029232991  0.8008159
  0.7222222  0.065743434  0.9995391  0.0019310716  0.8008526
  0.7222222  0.070792929  0.9996069  0.0018443634  0.8008480
  0.7222222  0.075842424  0.9996517  0.0016056669  0.8008562
  0.7222222  0.080891919  0.9996660  0.0006049534  0.8008571
  0.7222222  0.085941414  0.9996504  0.0001281856  0.8008433
  0.7222222  0.090990909  0.9996423           NaN  0.8008347
  0.7222222  0.096040404  0.9996423           NaN  0.8008347
  0.7222222  0.101089899  0.9996423           NaN  0.8008347
  0.7222222  0.106139394  0.9996423           NaN  0.8008347
  0.7222222  0.111188889  0.9996423           NaN  0.8008347
  0.7222222  0.116238384  0.9996423           NaN  0.8008347
  0.7222222  0.121287879  0.9996423           NaN  0.8008347
  0.7222222  0.126337374  0.9996423           NaN  0.8008347
  0.7222222  0.131386869  0.9996423           NaN  0.8008347
  0.7222222  0.136436364  0.9996423           NaN  0.8008347
  0.7222222  0.141485859  0.9996423           NaN  0.8008347
  0.7222222  0.146535354  0.9996423           NaN  0.8008347
  0.7222222  0.151584848  0.9996423           NaN  0.8008347
  0.7222222  0.156634343  0.9996423           NaN  0.8008347
  0.7222222  0.161683838  0.9996423           NaN  0.8008347
  0.7222222  0.166733333  0.9996423           NaN  0.8008347
  0.7222222  0.171782828  0.9996423           NaN  0.8008347
  0.7222222  0.176832323  0.9996423           NaN  0.8008347
  0.7222222  0.181881818  0.9996423           NaN  0.8008347
  0.7222222  0.186931313  0.9996423           NaN  0.8008347
  0.7222222  0.191980808  0.9996423           NaN  0.8008347
  0.7222222  0.197030303  0.9996423           NaN  0.8008347
  0.7222222  0.202079798  0.9996423           NaN  0.8008347
  0.7222222  0.207129293  0.9996423           NaN  0.8008347
  0.7222222  0.212178788  0.9996423           NaN  0.8008347
  0.7222222  0.217228283  0.9996423           NaN  0.8008347
  0.7222222  0.222277778  0.9996423           NaN  0.8008347
  0.7222222  0.227327273  0.9996423           NaN  0.8008347
  0.7222222  0.232376768  0.9996423           NaN  0.8008347
  0.7222222  0.237426263  0.9996423           NaN  0.8008347
  0.7222222  0.242475758  0.9996423           NaN  0.8008347
  0.7222222  0.247525253  0.9996423           NaN  0.8008347
  0.7222222  0.252574747  0.9996423           NaN  0.8008347
  0.7222222  0.257624242  0.9996423           NaN  0.8008347
  0.7222222  0.262673737  0.9996423           NaN  0.8008347
  0.7222222  0.267723232  0.9996423           NaN  0.8008347
  0.7222222  0.272772727  0.9996423           NaN  0.8008347
  0.7222222  0.277822222  0.9996423           NaN  0.8008347
  0.7222222  0.282871717  0.9996423           NaN  0.8008347
  0.7222222  0.287921212  0.9996423           NaN  0.8008347
  0.7222222  0.292970707  0.9996423           NaN  0.8008347
  0.7222222  0.298020202  0.9996423           NaN  0.8008347
  0.7222222  0.303069697  0.9996423           NaN  0.8008347
  0.7222222  0.308119192  0.9996423           NaN  0.8008347
  0.7222222  0.313168687  0.9996423           NaN  0.8008347
  0.7222222  0.318218182  0.9996423           NaN  0.8008347
  0.7222222  0.323267677  0.9996423           NaN  0.8008347
  0.7222222  0.328317172  0.9996423           NaN  0.8008347
  0.7222222  0.333366667  0.9996423           NaN  0.8008347
  0.7222222  0.338416162  0.9996423           NaN  0.8008347
  0.7222222  0.343465657  0.9996423           NaN  0.8008347
  0.7222222  0.348515152  0.9996423           NaN  0.8008347
  0.7222222  0.353564646  0.9996423           NaN  0.8008347
  0.7222222  0.358614141  0.9996423           NaN  0.8008347
  0.7222222  0.363663636  0.9996423           NaN  0.8008347
  0.7222222  0.368713131  0.9996423           NaN  0.8008347
  0.7222222  0.373762626  0.9996423           NaN  0.8008347
  0.7222222  0.378812121  0.9996423           NaN  0.8008347
  0.7222222  0.383861616  0.9996423           NaN  0.8008347
  0.7222222  0.388911111  0.9996423           NaN  0.8008347
  0.7222222  0.393960606  0.9996423           NaN  0.8008347
  0.7222222  0.399010101  0.9996423           NaN  0.8008347
  0.7222222  0.404059596  0.9996423           NaN  0.8008347
  0.7222222  0.409109091  0.9996423           NaN  0.8008347
  0.7222222  0.414158586  0.9996423           NaN  0.8008347
  0.7222222  0.419208081  0.9996423           NaN  0.8008347
  0.7222222  0.424257576  0.9996423           NaN  0.8008347
  0.7222222  0.429307071  0.9996423           NaN  0.8008347
  0.7222222  0.434356566  0.9996423           NaN  0.8008347
  0.7222222  0.439406061  0.9996423           NaN  0.8008347
  0.7222222  0.444455556  0.9996423           NaN  0.8008347
  0.7222222  0.449505051  0.9996423           NaN  0.8008347
  0.7222222  0.454554545  0.9996423           NaN  0.8008347
  0.7222222  0.459604040  0.9996423           NaN  0.8008347
  0.7222222  0.464653535  0.9996423           NaN  0.8008347
  0.7222222  0.469703030  0.9996423           NaN  0.8008347
  0.7222222  0.474752525  0.9996423           NaN  0.8008347
  0.7222222  0.479802020  0.9996423           NaN  0.8008347
  0.7222222  0.484851515  0.9996423           NaN  0.8008347
  0.7222222  0.489901010  0.9996423           NaN  0.8008347
  0.7222222  0.494950505  0.9996423           NaN  0.8008347
  0.7222222  0.500000000  0.9996423           NaN  0.8008347
  0.7272727  0.000100000  1.0155189  0.0100352441  0.8122796
  0.7272727  0.005149495  1.0067561  0.0107262631  0.8056037
  0.7272727  0.010198990  1.0012506  0.0110296381  0.8016230
  0.7272727  0.015248485  0.9982054  0.0110383853  0.7992100
  0.7272727  0.020297980  0.9965298  0.0112345141  0.7981516
  0.7272727  0.025347475  0.9955284  0.0117642510  0.7977244
  0.7272727  0.030396970  0.9952767  0.0121774709  0.7976930
  0.7272727  0.035446465  0.9958464  0.0113953367  0.7983079
  0.7272727  0.040495960  0.9968749  0.0095033470  0.7991430
  0.7272727  0.045545455  0.9978937  0.0074963382  0.7998941
  0.7272727  0.050594949  0.9986111  0.0059489503  0.8003694
  0.7272727  0.055644444  0.9990972  0.0045265173  0.8006541
  0.7272727  0.060693939  0.9994163  0.0027706653  0.8008254
  0.7272727  0.065743434  0.9995469  0.0018877474  0.8008515
  0.7272727  0.070792929  0.9996129  0.0018304378  0.8008488
  0.7272727  0.075842424  0.9996558  0.0016011640  0.8008555
  0.7272727  0.080891919  0.9996633  0.0001292211  0.8008532
  0.7272727  0.085941414  0.9996489  0.0001281841  0.8008420
  0.7272727  0.090990909  0.9996423           NaN  0.8008347
  0.7272727  0.096040404  0.9996423           NaN  0.8008347
  0.7272727  0.101089899  0.9996423           NaN  0.8008347
  0.7272727  0.106139394  0.9996423           NaN  0.8008347
  0.7272727  0.111188889  0.9996423           NaN  0.8008347
  0.7272727  0.116238384  0.9996423           NaN  0.8008347
  0.7272727  0.121287879  0.9996423           NaN  0.8008347
  0.7272727  0.126337374  0.9996423           NaN  0.8008347
  0.7272727  0.131386869  0.9996423           NaN  0.8008347
  0.7272727  0.136436364  0.9996423           NaN  0.8008347
  0.7272727  0.141485859  0.9996423           NaN  0.8008347
  0.7272727  0.146535354  0.9996423           NaN  0.8008347
  0.7272727  0.151584848  0.9996423           NaN  0.8008347
  0.7272727  0.156634343  0.9996423           NaN  0.8008347
  0.7272727  0.161683838  0.9996423           NaN  0.8008347
  0.7272727  0.166733333  0.9996423           NaN  0.8008347
  0.7272727  0.171782828  0.9996423           NaN  0.8008347
  0.7272727  0.176832323  0.9996423           NaN  0.8008347
  0.7272727  0.181881818  0.9996423           NaN  0.8008347
  0.7272727  0.186931313  0.9996423           NaN  0.8008347
  0.7272727  0.191980808  0.9996423           NaN  0.8008347
  0.7272727  0.197030303  0.9996423           NaN  0.8008347
  0.7272727  0.202079798  0.9996423           NaN  0.8008347
  0.7272727  0.207129293  0.9996423           NaN  0.8008347
  0.7272727  0.212178788  0.9996423           NaN  0.8008347
  0.7272727  0.217228283  0.9996423           NaN  0.8008347
  0.7272727  0.222277778  0.9996423           NaN  0.8008347
  0.7272727  0.227327273  0.9996423           NaN  0.8008347
  0.7272727  0.232376768  0.9996423           NaN  0.8008347
  0.7272727  0.237426263  0.9996423           NaN  0.8008347
  0.7272727  0.242475758  0.9996423           NaN  0.8008347
  0.7272727  0.247525253  0.9996423           NaN  0.8008347
  0.7272727  0.252574747  0.9996423           NaN  0.8008347
  0.7272727  0.257624242  0.9996423           NaN  0.8008347
  0.7272727  0.262673737  0.9996423           NaN  0.8008347
  0.7272727  0.267723232  0.9996423           NaN  0.8008347
  0.7272727  0.272772727  0.9996423           NaN  0.8008347
  0.7272727  0.277822222  0.9996423           NaN  0.8008347
  0.7272727  0.282871717  0.9996423           NaN  0.8008347
  0.7272727  0.287921212  0.9996423           NaN  0.8008347
  0.7272727  0.292970707  0.9996423           NaN  0.8008347
  0.7272727  0.298020202  0.9996423           NaN  0.8008347
  0.7272727  0.303069697  0.9996423           NaN  0.8008347
  0.7272727  0.308119192  0.9996423           NaN  0.8008347
  0.7272727  0.313168687  0.9996423           NaN  0.8008347
  0.7272727  0.318218182  0.9996423           NaN  0.8008347
  0.7272727  0.323267677  0.9996423           NaN  0.8008347
  0.7272727  0.328317172  0.9996423           NaN  0.8008347
  0.7272727  0.333366667  0.9996423           NaN  0.8008347
  0.7272727  0.338416162  0.9996423           NaN  0.8008347
  0.7272727  0.343465657  0.9996423           NaN  0.8008347
  0.7272727  0.348515152  0.9996423           NaN  0.8008347
  0.7272727  0.353564646  0.9996423           NaN  0.8008347
  0.7272727  0.358614141  0.9996423           NaN  0.8008347
  0.7272727  0.363663636  0.9996423           NaN  0.8008347
  0.7272727  0.368713131  0.9996423           NaN  0.8008347
  0.7272727  0.373762626  0.9996423           NaN  0.8008347
  0.7272727  0.378812121  0.9996423           NaN  0.8008347
  0.7272727  0.383861616  0.9996423           NaN  0.8008347
  0.7272727  0.388911111  0.9996423           NaN  0.8008347
  0.7272727  0.393960606  0.9996423           NaN  0.8008347
  0.7272727  0.399010101  0.9996423           NaN  0.8008347
  0.7272727  0.404059596  0.9996423           NaN  0.8008347
  0.7272727  0.409109091  0.9996423           NaN  0.8008347
  0.7272727  0.414158586  0.9996423           NaN  0.8008347
  0.7272727  0.419208081  0.9996423           NaN  0.8008347
  0.7272727  0.424257576  0.9996423           NaN  0.8008347
  0.7272727  0.429307071  0.9996423           NaN  0.8008347
  0.7272727  0.434356566  0.9996423           NaN  0.8008347
  0.7272727  0.439406061  0.9996423           NaN  0.8008347
  0.7272727  0.444455556  0.9996423           NaN  0.8008347
  0.7272727  0.449505051  0.9996423           NaN  0.8008347
  0.7272727  0.454554545  0.9996423           NaN  0.8008347
  0.7272727  0.459604040  0.9996423           NaN  0.8008347
  0.7272727  0.464653535  0.9996423           NaN  0.8008347
  0.7272727  0.469703030  0.9996423           NaN  0.8008347
  0.7272727  0.474752525  0.9996423           NaN  0.8008347
  0.7272727  0.479802020  0.9996423           NaN  0.8008347
  0.7272727  0.484851515  0.9996423           NaN  0.8008347
  0.7272727  0.489901010  0.9996423           NaN  0.8008347
  0.7272727  0.494950505  0.9996423           NaN  0.8008347
  0.7272727  0.500000000  0.9996423           NaN  0.8008347
  0.7323232  0.000100000  1.0155190  0.0100352443  0.8122796
  0.7323232  0.005149495  1.0067062  0.0107320350  0.8055681
  0.7323232  0.010198990  1.0011982  0.0110270848  0.8015849
  0.7323232  0.015248485  0.9981611  0.0110417657  0.7991738
  0.7323232  0.020297980  0.9964928  0.0112451554  0.7981323
  0.7323232  0.025347475  0.9955051  0.0117850421  0.7977142
  0.7323232  0.030396970  0.9952837  0.0121803927  0.7977063
  0.7323232  0.035446465  0.9958922  0.0113177514  0.7983488
  0.7323232  0.040495960  0.9969346  0.0093905306  0.7991895
  0.7323232  0.045545455  0.9979527  0.0073808024  0.7999344
  0.7323232  0.050594949  0.9986493  0.0058587503  0.8003930
  0.7323232  0.055644444  0.9991250  0.0044050456  0.8006681
  0.7323232  0.060693939  0.9994340  0.0026201704  0.8008333
  0.7323232  0.065743434  0.9995550  0.0018394264  0.8008505
  0.7323232  0.070792929  0.9996190  0.0016480957  0.8008498
  0.7323232  0.075842424  0.9996601  0.0015962313  0.8008548
  0.7323232  0.080891919  0.9996614  0.0001281827  0.8008517
  0.7323232  0.085941414  0.9996475  0.0001281827  0.8008408
  0.7323232  0.090990909  0.9996423           NaN  0.8008347
  0.7323232  0.096040404  0.9996423           NaN  0.8008347
  0.7323232  0.101089899  0.9996423           NaN  0.8008347
  0.7323232  0.106139394  0.9996423           NaN  0.8008347
  0.7323232  0.111188889  0.9996423           NaN  0.8008347
  0.7323232  0.116238384  0.9996423           NaN  0.8008347
  0.7323232  0.121287879  0.9996423           NaN  0.8008347
  0.7323232  0.126337374  0.9996423           NaN  0.8008347
  0.7323232  0.131386869  0.9996423           NaN  0.8008347
  0.7323232  0.136436364  0.9996423           NaN  0.8008347
  0.7323232  0.141485859  0.9996423           NaN  0.8008347
  0.7323232  0.146535354  0.9996423           NaN  0.8008347
  0.7323232  0.151584848  0.9996423           NaN  0.8008347
  0.7323232  0.156634343  0.9996423           NaN  0.8008347
  0.7323232  0.161683838  0.9996423           NaN  0.8008347
  0.7323232  0.166733333  0.9996423           NaN  0.8008347
  0.7323232  0.171782828  0.9996423           NaN  0.8008347
  0.7323232  0.176832323  0.9996423           NaN  0.8008347
  0.7323232  0.181881818  0.9996423           NaN  0.8008347
  0.7323232  0.186931313  0.9996423           NaN  0.8008347
  0.7323232  0.191980808  0.9996423           NaN  0.8008347
  0.7323232  0.197030303  0.9996423           NaN  0.8008347
  0.7323232  0.202079798  0.9996423           NaN  0.8008347
  0.7323232  0.207129293  0.9996423           NaN  0.8008347
  0.7323232  0.212178788  0.9996423           NaN  0.8008347
  0.7323232  0.217228283  0.9996423           NaN  0.8008347
  0.7323232  0.222277778  0.9996423           NaN  0.8008347
  0.7323232  0.227327273  0.9996423           NaN  0.8008347
  0.7323232  0.232376768  0.9996423           NaN  0.8008347
  0.7323232  0.237426263  0.9996423           NaN  0.8008347
  0.7323232  0.242475758  0.9996423           NaN  0.8008347
  0.7323232  0.247525253  0.9996423           NaN  0.8008347
  0.7323232  0.252574747  0.9996423           NaN  0.8008347
  0.7323232  0.257624242  0.9996423           NaN  0.8008347
  0.7323232  0.262673737  0.9996423           NaN  0.8008347
  0.7323232  0.267723232  0.9996423           NaN  0.8008347
  0.7323232  0.272772727  0.9996423           NaN  0.8008347
  0.7323232  0.277822222  0.9996423           NaN  0.8008347
  0.7323232  0.282871717  0.9996423           NaN  0.8008347
  0.7323232  0.287921212  0.9996423           NaN  0.8008347
  0.7323232  0.292970707  0.9996423           NaN  0.8008347
  0.7323232  0.298020202  0.9996423           NaN  0.8008347
  0.7323232  0.303069697  0.9996423           NaN  0.8008347
  0.7323232  0.308119192  0.9996423           NaN  0.8008347
  0.7323232  0.313168687  0.9996423           NaN  0.8008347
  0.7323232  0.318218182  0.9996423           NaN  0.8008347
  0.7323232  0.323267677  0.9996423           NaN  0.8008347
  0.7323232  0.328317172  0.9996423           NaN  0.8008347
  0.7323232  0.333366667  0.9996423           NaN  0.8008347
  0.7323232  0.338416162  0.9996423           NaN  0.8008347
  0.7323232  0.343465657  0.9996423           NaN  0.8008347
  0.7323232  0.348515152  0.9996423           NaN  0.8008347
  0.7323232  0.353564646  0.9996423           NaN  0.8008347
  0.7323232  0.358614141  0.9996423           NaN  0.8008347
  0.7323232  0.363663636  0.9996423           NaN  0.8008347
  0.7323232  0.368713131  0.9996423           NaN  0.8008347
  0.7323232  0.373762626  0.9996423           NaN  0.8008347
