glmnet 

3836 samples
 256 predictor

No pre-processing
Resampling: Cross-Validated (10 fold) 
Summary of sample sizes: 3452, 3452, 3452, 3453, 3454, 3453, ... 
Resampling results across tuning parameters:

  alpha      lambda       RMSE      Rsquared     MAE     
  0.7525253  0.494950505  24.70921  0.011038809  19.74479
  0.7525253  0.500000000  24.70771  0.011024993  19.74339
  0.7575758  0.000100000  25.35934  0.008838126  20.29018
  0.7575758  0.005149495  25.35563  0.008843183  20.28742
  0.7575758  0.010198990  25.34205  0.008859937  20.27718
  0.7575758  0.015248485  25.32864  0.008877390  20.26712
  0.7575758  0.020297980  25.31538  0.008896319  20.25717
  0.7575758  0.025347475  25.30230  0.008915453  20.24726
  0.7575758  0.030396970  25.28936  0.008934514  20.23742
  0.7575758  0.035446465  25.27654  0.008955899  20.22764
  0.7575758  0.040495960  25.26391  0.008977790  20.21797
  0.7575758  0.045545455  25.25154  0.009000071  20.20850
  0.7575758  0.050594949  25.23943  0.009020756  20.19909
  0.7575758  0.055644444  25.22739  0.009042147  20.18962
  0.7575758  0.060693939  25.21552  0.009065357  20.18045
  0.7575758  0.065743434  25.20400  0.009088861  20.17143
  0.7575758  0.070792929  25.19261  0.009111311  20.16239
  0.7575758  0.075842424  25.18136  0.009134572  20.15336
  0.7575758  0.080891919  25.17024  0.009158718  20.14431
  0.7575758  0.085941414  25.15923  0.009184860  20.13532
  0.7575758  0.090990909  25.14845  0.009209847  20.12642
  0.7575758  0.096040404  25.13799  0.009231618  20.11767
  0.7575758  0.101089899  25.12785  0.009249071  20.10915
  0.7575758  0.106139394  25.11795  0.009265179  20.10090
  0.7575758  0.111188889  25.10826  0.009280574  20.09276
  0.7575758  0.116238384  25.09881  0.009294327  20.08484
  0.7575758  0.121287879  25.08947  0.009311349  20.07699
  0.7575758  0.126337374  25.08029  0.009328330  20.06938
  0.7575758  0.131386869  25.07119  0.009346873  20.06195
  0.7575758  0.136436364  25.06224  0.009365742  20.05460
  0.7575758  0.141485859  25.05337  0.009386448  20.04724
  0.7575758  0.146535354  25.04460  0.009408952  20.03981
  0.7575758  0.151584848  25.03597  0.009430859  20.03261
  0.7575758  0.156634343  25.02726  0.009459662  20.02531
  0.7575758  0.161683838  25.01863  0.009490927  20.01807
  0.7575758  0.166733333  25.01008  0.009525033  20.01083
  0.7575758  0.171782828  25.00163  0.009561206  20.00358
  0.7575758  0.176832323  24.99334  0.009597907  19.99643
  0.7575758  0.181881818  24.98511  0.009637355  19.98934
  0.7575758  0.186931313  24.97707  0.009675968  19.98245
  0.7575758  0.191980808  24.96912  0.009717621  19.97556
  0.7575758  0.197030303  24.96138  0.009758280  19.96891
  0.7575758  0.202079798  24.95377  0.009799769  19.96253
  0.7575758  0.207129293  24.94630  0.009839853  19.95623
  0.7575758  0.212178788  24.93886  0.009882791  19.94993
  0.7575758  0.217228283  24.93148  0.009928242  19.94368
  0.7575758  0.222277778  24.92419  0.009975307  19.93742
  0.7575758  0.227327273  24.91713  0.010018158  19.93119
  0.7575758  0.232376768  24.91023  0.010060144  19.92499
  0.7575758  0.237426263  24.90342  0.010103110  19.91878
  0.7575758  0.242475758  24.89676  0.010144928  19.91267
  0.7575758  0.247525253  24.89025  0.010184691  19.90668
  0.7575758  0.252574747  24.88389  0.010223217  19.90083
  0.7575758  0.257624242  24.87769  0.010259822  19.89510
  0.7575758  0.262673737  24.87166  0.010293792  19.88946
  0.7575758  0.267723232  24.86576  0.010327409  19.88394
  0.7575758  0.272772727  24.85998  0.010362168  19.87865
  0.7575758  0.277822222  24.85435  0.010396061  19.87362
  0.7575758  0.282871717  24.84886  0.010431296  19.86878
  0.7575758  0.287921212  24.84353  0.010463917  19.86405
  0.7575758  0.292970707  24.83832  0.010494308  19.85937
  0.7575758  0.298020202  24.83318  0.010524845  19.85471
  0.7575758  0.303069697  24.82814  0.010554514  19.85017
  0.7575758  0.308119192  24.82326  0.010584413  19.84582
  0.7575758  0.313168687  24.81844  0.010616435  19.84149
  0.7575758  0.318218182  24.81374  0.010647643  19.83729
  0.7575758  0.323267677  24.80910  0.010680102  19.83315
  0.7575758  0.328317172  24.80458  0.010709284  19.82907
  0.7575758  0.333366667  24.80024  0.010733477  19.82530
  0.7575758  0.338416162  24.79599  0.010757130  19.82161
  0.7575758  0.343465657  24.79180  0.010781082  19.81795
  0.7575758  0.348515152  24.78771  0.010804019  19.81441
  0.7575758  0.353564646  24.78368  0.010826412  19.81101
  0.7575758  0.358614141  24.77969  0.010850211  19.80763
  0.7575758  0.363663636  24.77585  0.010869829  19.80442
  0.7575758  0.368713131  24.77213  0.010889117  19.80125
  0.7575758  0.373762626  24.76854  0.010907443  19.79815
  0.7575758  0.378812121  24.76506  0.010924696  19.79516
  0.7575758  0.383861616  24.76165  0.010942363  19.79219
  0.7575758  0.388911111  24.75832  0.010959137  19.78924
  0.7575758  0.393960606  24.75500  0.010980708  19.78627
  0.7575758  0.399010101  24.75179  0.010999804  19.78336
  0.7575758  0.404059596  24.74870  0.011018275  19.78054
  0.7575758  0.409109091  24.74573  0.011035384  19.77778
  0.7575758  0.414158586  24.74280  0.011053694  19.77512
  0.7575758  0.419208081  24.73996  0.011070101  19.77253
  0.7575758  0.424257576  24.73735  0.011077664  19.77010
  0.7575758  0.429307071  24.73484  0.011082481  19.76770
  0.7575758  0.434356566  24.73245  0.011082447  19.76541
  0.7575758  0.439406061  24.73014  0.011081067  19.76319
  0.7575758  0.444455556  24.72782  0.011078973  19.76097
  0.7575758  0.449505051  24.72549  0.011078482  19.75891
  0.7575758  0.454554545  24.72328  0.011075553  19.75698
  0.7575758  0.459604040  24.72110  0.011074427  19.75509
  0.7575758  0.464653535  24.71897  0.011073830  19.75323
  0.7575758  0.469703030  24.71695  0.011071369  19.75145
  0.7575758  0.474752525  24.71498  0.011069464  19.74973
  0.7575758  0.479802020  24.71314  0.011061757  19.74813
  0.7575758  0.484851515  24.71139  0.011053072  19.74667
  0.7575758  0.489901010  24.70978  0.011042834  19.74529
  0.7575758  0.494950505  24.70825  0.011029966  19.74389
  0.7575758  0.500000000  24.70678  0.011015309  19.74250
  0.7626263  0.000100000  25.35934  0.008838128  20.29018
  0.7626263  0.005149495  25.35554  0.008843307  20.28735
  0.7626263  0.010198990  25.34187  0.008860157  20.27705
  0.7626263  0.015248485  25.32838  0.008877761  20.26693
  0.7626263  0.020297980  25.31504  0.008896840  20.25692
  0.7626263  0.025347475  25.30188  0.008916103  20.24694
  0.7626263  0.030396970  25.28886  0.008935350  20.23704
  0.7626263  0.035446465  25.27596  0.008956948  20.22720
  0.7626263  0.040495960  25.26326  0.008979046  20.21747
  0.7626263  0.045545455  25.25083  0.009001381  20.20795
  0.7626263  0.050594949  25.23865  0.009022169  20.19848
  0.7626263  0.055644444  25.22653  0.009043823  20.18895
  0.7626263  0.060693939  25.21461  0.009067384  20.17975
  0.7626263  0.065743434  25.20304  0.009090920  20.17066
  0.7626263  0.070792929  25.19159  0.009113436  20.16156
  0.7626263  0.075842424  25.18026  0.009137093  20.15248
  0.7626263  0.080891919  25.16910  0.009161535  20.14338
  0.7626263  0.085941414  25.15803  0.009187679  20.13434
  0.7626263  0.090990909  25.14720  0.009212927  20.12539
  0.7626263  0.096040404  25.13673  0.009233914  20.11660
  0.7626263  0.101089899  25.12655  0.009251295  20.10807
  0.7626263  0.106139394  25.11662  0.009267423  20.09978
  0.7626263  0.111188889  25.10690  0.009282682  20.09163
  0.7626263  0.116238384  25.09741  0.009296989  20.08365
  0.7626263  0.121287879  25.08803  0.009314093  20.07578
  0.7626263  0.126337374  25.07881  0.009331411  20.06817
  0.7626263  0.131386869  25.06968  0.009350113  20.06071
  0.7626263  0.136436364  25.06068  0.009369511  20.05332
  0.7626263  0.141485859  25.05177  0.009390741  20.04588
  0.7626263  0.146535354  25.04297  0.009413102  20.03844
  0.7626263  0.151584848  25.03428  0.009436127  20.03120
  0.7626263  0.156634343  25.02550  0.009466175  20.02384
  0.7626263  0.161683838  25.01684  0.009498017  20.01656
  0.7626263  0.166733333  25.00826  0.009532786  20.00927
  0.7626263  0.171782828  24.99978  0.009569730  20.00198
  0.7626263  0.176832323  24.99146  0.009607034  19.99481
  0.7626263  0.181881818  24.98322  0.009646463  19.98771
  0.7626263  0.186931313  24.97514  0.009686240  19.98078
  0.7626263  0.191980808  24.96718  0.009728388  19.97388
  0.7626263  0.197030303  24.95944  0.009768942  19.96727
  0.7626263  0.202079798  24.95181  0.009810811  19.96089
  0.7626263  0.207129293  24.94431  0.009851409  19.95454
  0.7626263  0.212178788  24.93683  0.009895517  19.94822
  0.7626263  0.217228283  24.92943  0.009941584  19.94192
  0.7626263  0.222277778  24.92215  0.009988465  19.93563
  0.7626263  0.227327273  24.91510  0.010030759  19.92937
  0.7626263  0.232376768  24.90819  0.010073201  19.92313
  0.7626263  0.237426263  24.90136  0.010116582  19.91689
  0.7626263  0.242475758  24.89471  0.010158075  19.91078
  0.7626263  0.247525253  24.88821  0.010197347  19.90481
  0.7626263  0.252574747  24.88184  0.010236255  19.89895
  0.7626263  0.257624242  24.87567  0.010271587  19.89321
  0.7626263  0.262673737  24.86965  0.010305457  19.88757
  0.7626263  0.267723232  24.86375  0.010339677  19.88210
  0.7626263  0.272772727  24.85798  0.010374419  19.87685
  0.7626263  0.277822222  24.85237  0.010409136  19.87188
  0.7626263  0.282871717  24.84689  0.010444300  19.86703
  0.7626263  0.287921212  24.84160  0.010474934  19.86233
  0.7626263  0.292970707  24.83636  0.010506730  19.85760
  0.7626263  0.298020202  24.83123  0.010536620  19.85295
  0.7626263  0.303069697  24.82623  0.010566381  19.84845
  0.7626263  0.308119192  24.82133  0.010597455  19.84408
  0.7626263  0.313168687  24.81653  0.010629486  19.83980
  0.7626263  0.318218182  24.81184  0.010660964  19.83560
  0.7626263  0.323267677  24.80719  0.010693441  19.83142
  0.7626263  0.328317172  24.80273  0.010719887  19.82746
  0.7626263  0.333366667  24.79841  0.010743875  19.82371
  0.7626263  0.338416162  24.79416  0.010767753  19.82001
  0.7626263  0.343465657  24.78998  0.010791791  19.81637
  0.7626263  0.348515152  24.78590  0.010814188  19.81287
  0.7626263  0.353564646  24.78185  0.010837377  19.80947
  0.7626263  0.358614141  24.77790  0.010859700  19.80614
  0.7626263  0.363663636  24.77408  0.010879001  19.80293
  0.7626263  0.368713131  24.77042  0.010897766  19.79978
  0.7626263  0.373762626  24.76685  0.010916093  19.79671
  0.7626263  0.378812121  24.76338  0.010933828  19.79370
  0.7626263  0.383861616  24.76000  0.010950887  19.79072
  0.7626263  0.388911111  24.75665  0.010969917  19.78774
  0.7626263  0.393960606  24.75336  0.010990810  19.78478
  0.7626263  0.399010101  24.75017  0.011009667  19.78188
  0.7626263  0.404059596  24.74714  0.011027532  19.77910
  0.7626263  0.409109091  24.74418  0.011045455  19.77636
  0.7626263  0.414158586  24.74127  0.011063065  19.77374
  0.7626263  0.419208081  24.73854  0.011074686  19.77121
  0.7626263  0.424257576  24.73596  0.011081468  19.76878
  0.7626263  0.429307071  24.73351  0.011082858  19.76643
  0.7626263  0.434356566  24.73115  0.011081869  19.76417
  0.7626263  0.439406061  24.72883  0.011079960  19.76192
  0.7626263  0.444455556  24.72648  0.011078754  19.75978
  0.7626263  0.449505051  24.72421  0.011076967  19.75778
  0.7626263  0.454554545  24.72201  0.011074594  19.75587
  0.7626263  0.459604040  24.71983  0.011074265  19.75399
  0.7626263  0.464653535  24.71775  0.011072497  19.75215
  0.7626263  0.469703030  24.71575  0.011070725  19.75040
  0.7626263  0.474752525  24.71385  0.011064861  19.74875
  0.7626263  0.479802020  24.71204  0.011056492  19.74722
  0.7626263  0.484851515  24.71040  0.011046163  19.74581
  0.7626263  0.489901010  24.70881  0.011034987  19.74440
  0.7626263  0.494950505  24.70731  0.011020641  19.74299
  0.7626263  0.500000000  24.70583  0.011008084  19.74164
  0.7676768  0.000100000  25.35935  0.008838130  20.29018
  0.7676768  0.005149495  25.35545  0.008843430  20.28728
  0.7676768  0.010198990  25.34170  0.008860383  20.27691
  0.7676768  0.015248485  25.32812  0.008878133  20.26674
  0.7676768  0.020297980  25.31470  0.008897361  20.25666
  0.7676768  0.025347475  25.30146  0.008916734  20.24662
  0.7676768  0.030396970  25.28836  0.008936188  20.23665
  0.7676768  0.035446465  25.27538  0.008957990  20.22676
  0.7676768  0.040495960  25.26261  0.008980312  20.21696
  0.7676768  0.045545455  25.25011  0.009002662  20.20740
  0.7676768  0.050594949  25.23787  0.009023583  20.19787
  0.7676768  0.055644444  25.22567  0.009045462  20.18828
  0.7676768  0.060693939  25.21370  0.009069356  20.17904
  0.7676768  0.065743434  25.20207  0.009092970  20.16990
  0.7676768  0.070792929  25.19057  0.009115542  20.16073
  0.7676768  0.075842424  25.17918  0.009139408  20.15160
  0.7676768  0.080891919  25.16795  0.009164352  20.14245
  0.7676768  0.085941414  25.15684  0.009190400  20.13336
  0.7676768  0.090990909  25.14597  0.009215855  20.12436
  0.7676768  0.096040404  25.13547  0.009236147  20.11555
  0.7676768  0.101089899  25.12526  0.009253518  20.10699
  0.7676768  0.106139394  25.11529  0.009269647  20.09866
  0.7676768  0.111188889  25.10555  0.009284778  20.09050
  0.7676768  0.116238384  25.09601  0.009299678  20.08248
  0.7676768  0.121287879  25.08660  0.009316724  20.07459
  0.7676768  0.126337374  25.07732  0.009334556  20.06696
  0.7676768  0.131386869  25.06817  0.009353310  20.05948
  0.7676768  0.136436364  25.05913  0.009373009  20.05205
  0.7676768  0.141485859  25.05017  0.009395020  20.04453
  0.7676768  0.146535354  25.04134  0.009417182  20.03708
  0.7676768  0.151584848  25.03258  0.009441608  20.02978
  0.7676768  0.156634343  25.02376  0.009472695  20.02238
  0.7676768  0.161683838  25.01506  0.009505092  20.01506
  0.7676768  0.166733333  25.00645  0.009540601  20.00773
  0.7676768  0.171782828  24.99794  0.009578245  20.00040
  0.7676768  0.176832323  24.98958  0.009616179  19.99319
  0.7676768  0.181881818  24.98134  0.009655582  19.98611
  0.7676768  0.186931313  24.97322  0.009696548  19.97912
  0.7676768  0.191980808  24.96526  0.009738748  19.97223
  0.7676768  0.197030303  24.95751  0.009779766  19.96565
  0.7676768  0.202079798  24.94988  0.009820808  19.95926
  0.7676768  0.207129293  24.94233  0.009862969  19.95285
  0.7676768  0.212178788  24.93481  0.009908266  19.94651
  0.7676768  0.217228283  24.92738  0.009955275  19.94017
  0.7676768  0.222277778  24.92012  0.010000942  19.93385
  0.7676768  0.227327273  24.91308  0.010043352  19.92756
  0.7676768  0.232376768  24.90614  0.010086502  19.92127
  0.7676768  0.237426263  24.89932  0.010129810  19.91501
  0.7676768  0.242475758  24.89267  0.010170836  19.90890
  0.7676768  0.247525253  24.88618  0.010209990  19.90293
  0.7676768  0.252574747  24.87982  0.010248531  19.89708
  0.7676768  0.257624242  24.87367  0.010283318  19.89134
  0.7676768  0.262673737  24.86766  0.010317223  19.88570
  0.7676768  0.267723232  24.86175  0.010352303  19.88025
  0.7676768  0.272772727  24.85600  0.010386637  19.87506
  0.7676768  0.277822222  24.85041  0.010422220  19.87014
  0.7676768  0.282871717  24.84494  0.010457009  19.86530
  0.7676768  0.287921212  24.83967  0.010486745  19.86058
  0.7676768  0.292970707  24.83442  0.010518252  19.85585
  0.7676768  0.298020202  24.82930  0.010548327  19.85122
  0.7676768  0.303069697  24.82432  0.010578430  19.84676
  0.7676768  0.308119192  24.81942  0.010610560  19.84237
  0.7676768  0.313168687  24.81464  0.010642232  19.83810
  0.7676768  0.318218182  24.80993  0.010674905  19.83389
  0.7676768  0.323267677  24.80531  0.010705766  19.82972
  0.7676768  0.328317172  24.80090  0.010730375  19.82588
  0.7676768  0.333366667  24.79658  0.010754384  19.82212
  0.7676768  0.338416162  24.79233  0.010778613  19.81840
  0.7676768  0.343465657  24.78817  0.010802040  19.81480
  0.7676768  0.348515152  24.78409  0.010824672  19.81135
  0.7676768  0.353564646  24.78003  0.010848714  19.80792
  0.7676768  0.358614141  24.77613  0.010868915  19.80466
  0.7676768  0.363663636  24.77236  0.010888441  19.80145
  0.7676768  0.368713131  24.76871  0.010907094  19.79830
  0.7676768  0.373762626  24.76519  0.010924586  19.79526
  0.7676768  0.378812121  24.76173  0.010942508  19.79225
  0.7676768  0.383861616  24.75835  0.010959515  19.78927
  0.7676768  0.388911111  24.75499  0.010981392  19.78625
  0.7676768  0.393960606  24.75174  0.011000726  19.78331
  0.7676768  0.399010101  24.74861  0.011019429  19.78046
  0.7676768  0.404059596  24.74561  0.011036815  19.77766
  0.7676768  0.409109091  24.74264  0.011055320  19.77498
  0.7676768  0.414158586  24.73977  0.011071475  19.77236
  0.7676768  0.419208081  24.73715  0.011078584  19.76990
  0.7676768  0.424257576  24.73462  0.011082759  19.76748
  0.7676768  0.429307071  24.73220  0.011082512  19.76517
  0.7676768  0.434356566  24.72987  0.011080986  19.76292
  0.7676768  0.439406061  24.72751  0.011079102  19.76069
  0.7676768  0.444455556  24.72517  0.011078250  19.75862
  0.7676768  0.449505051  24.72294  0.011075106  19.75668
  0.7676768  0.454554545  24.72073  0.011074562  19.75477
  0.7676768  0.459604040  24.71859  0.011073613  19.75289
  0.7676768  0.464653535  24.71656  0.011071355  19.75110
  0.7676768  0.469703030  24.71459  0.011067929  19.74939
  0.7676768  0.474752525  24.71275  0.011059882  19.74780
  0.7676768  0.479802020  24.71102  0.011050377  19.74635
  0.7676768  0.484851515  24.70939  0.011040052  19.74494
  0.7676768  0.489901010  24.70786  0.011026022  19.74352
  0.7676768  0.494950505  24.70638  0.011011850  19.74213
  0.7676768  0.500000000  24.70490  0.011001411  19.74078
  0.7727273  0.000100000  25.35935  0.008838131  20.29019
  0.7727273  0.005149495  25.35536  0.008843554  20.28721
  0.7727273  0.010198990  25.34152  0.008860608  20.27678
  0.7727273  0.015248485  25.32786  0.008878498  20.26654
  0.7727273  0.020297980  25.31436  0.008897891  20.25641
  0.7727273  0.025347475  25.30104  0.008917343  20.24631
  0.7727273  0.030396970  25.28786  0.008937033  20.23627
  0.7727273  0.035446465  25.27480  0.008959033  20.22632
  0.7727273  0.040495960  25.26197  0.008981577  20.21647
  0.7727273  0.045545455  25.24940  0.009003955  20.20685
  0.7727273  0.050594949  25.23710  0.009024997  20.19726
  0.7727273  0.055644444  25.22481  0.009047101  20.18762
  0.7727273  0.060693939  25.21280  0.009071296  20.17834
  0.7727273  0.065743434  25.20111  0.009094931  20.16914
  0.7727273  0.070792929  25.18955  0.009117562  20.15991
  0.7727273  0.075842424  25.17810  0.009141648  20.15072
  0.7727273  0.080891919  25.16680  0.009167287  20.14152
  0.7727273  0.085941414  25.15565  0.009193491  20.13238
  0.7727273  0.090990909  25.14474  0.009218795  20.12334
  0.7727273  0.096040404  25.13422  0.009238359  20.11449
  0.7727273  0.101089899  25.12397  0.009255753  20.10592
  0.7727273  0.106139394  25.11397  0.009271855  20.09755
  0.7727273  0.111188889  25.10419  0.009286834  20.08937
  0.7727273  0.116238384  25.09462  0.009302356  20.08131
  0.7727273  0.121287879  25.08517  0.009319342  20.07339
  0.7727273  0.126337374  25.07585  0.009337771  20.06575
  0.7727273  0.131386869  25.06666  0.009356531  20.05824
  0.7727273  0.136436364  25.05758  0.009376565  20.05076
  0.7727273  0.141485859  25.04858  0.009399286  20.04318
  0.7727273  0.146535354  25.03972  0.009421269  20.03573
  0.7727273  0.151584848  25.03088  0.009447522  20.02835
  0.7727273  0.156634343  25.02202  0.009479364  20.02092
  0.7727273  0.161683838  25.01328  0.009512563  20.01356
  0.7727273  0.166733333  25.00464  0.009548691  20.00617
  0.7727273  0.171782828  24.99610  0.009586634  19.99882
  0.7727273  0.176832323  24.98771  0.009625471  19.99157
  0.7727273  0.181881818  24.97946  0.009664867  19.98451
  0.7727273  0.186931313  24.97131  0.009706855  19.97746
  0.7727273  0.191980808  24.96336  0.009748884  19.97060
  0.7727273  0.197030303  24.95558  0.009790699  19.96404
  0.7727273  0.202079798  24.94794  0.009831581  19.95762
  0.7727273  0.207129293  24.94034  0.009874955  19.95117
  0.7727273  0.212178788  24.93280  0.009921016  19.94480
  0.7727273  0.217228283  24.92535  0.009968878  19.93841
  0.7727273  0.222277778  24.91812  0.010013278  19.93206
  0.7727273  0.227327273  24.91106  0.010056102  19.92574
  0.7727273  0.232376768  24.90411  0.010099805  19.91941
  0.7727273  0.237426263  24.89730  0.010142636  19.91316
  0.7727273  0.242475758  24.89065  0.010183309  19.90704
  0.7727273  0.247525253  24.88416  0.010222617  19.90108
  0.7727273  0.252574747  24.87783  0.010259993  19.89523
  0.7727273  0.257624242  24.87169  0.010294629  19.88947
  0.7727273  0.262673737  24.86567  0.010328930  19.88385
  0.7727273  0.267723232  24.85978  0.010364384  19.87847
  0.7727273  0.272772727  24.85405  0.010399050  19.87336
  0.7727273  0.277822222  24.84846  0.010434948  19.86842
  0.7727273  0.282871717  24.84304  0.010467408  19.86362
  0.7727273  0.287921212  24.83773  0.010498979  19.85883
  0.7727273  0.292970707  24.83250  0.010529786  19.85410
  0.7727273  0.298020202  24.82739  0.010559970  19.84948
  0.7727273  0.303069697  24.82242  0.010590913  19.84506
  0.7727273  0.308119192  24.81753  0.010623595  19.84068
  0.7727273  0.313168687  24.81276  0.010655370  19.83641
  0.7727273  0.318218182  24.80804  0.010688389  19.83219
  0.7727273  0.323267677  24.80349  0.010716246  19.82811
  0.7727273  0.328317172  24.79909  0.010740698  19.82430
  0.7727273  0.333366667  24.79477  0.010764755  19.82055
  0.7727273  0.338416162  24.79053  0.010789315  19.81685
  0.7727273  0.343465657  24.78638  0.010812097  19.81328
  0.7727273  0.348515152  24.78228  0.010835370  19.80983
  0.7727273  0.353564646  24.77826  0.010858372  19.80644
  0.7727273  0.358614141  24.77439  0.010877977  19.80319
  0.7727273  0.363663636  24.77066  0.010897074  19.79999
  0.7727273  0.368713131  24.76705  0.010915643  19.79687
  0.7727273  0.373762626  24.76353  0.010933606  19.79383
  0.7727273  0.378812121  24.76010  0.010950922  19.79081
  0.7727273  0.383861616  24.75670  0.010970228  19.78779
  0.7727273  0.388911111  24.75337  0.010991358  19.78479
  0.7727273  0.393960606  24.75014  0.011010453  19.78186
  0.7727273  0.399010101  24.74708  0.011028485  19.77903
  0.7727273  0.404059596  24.74407  0.011046738  19.77627
  0.7727273  0.409109091  24.74113  0.011064420  19.77361
  0.7727273  0.414158586  24.73838  0.011075480  19.77106
  0.7727273  0.419208081  24.73577  0.011082293  19.76860
  0.7727273  0.424257576  24.73330  0.011082983  19.76623
  0.7727273  0.429307071  24.73092  0.011081874  19.76394
  0.7727273  0.434356566  24.72857  0.011079880  19.76167
  0.7727273  0.439406061  24.72619  0.011079029  19.75952
  0.7727273  0.444455556  24.72390  0.011076656  19.75751
  0.7727273  0.449505051  24.72167  0.011074792  19.75557
  0.7727273  0.454554545  24.71948  0.011074335  19.75367
  0.7727273  0.459604040  24.71740  0.011072137  19.75184
  0.7727273  0.464653535  24.71537  0.011070602  19.75007
  0.7727273  0.469703030  24.71348  0.011063236  19.74842
  0.7727273  0.474752525  24.71167  0.011054515  19.74690
  0.7727273  0.479802020  24.71003  0.011044090  19.74549
  0.7727273  0.484851515  24.70845  0.011031438  19.74406
  0.7727273  0.489901010  24.70695  0.011016571  19.74264
  0.7727273  0.494950505  24.70545  0.011005121  19.74128
  0.7727273  0.500000000  24.70398  0.010994817  19.73992
  0.7777778  0.000100000  25.35935  0.008838133  20.29019
  0.7777778  0.005149495  25.35527  0.008843678  20.28715
  0.7777778  0.010198990  25.34134  0.008860832  20.27665
  0.7777778  0.015248485  25.32760  0.008878858  20.26635
  0.7777778  0.020297980  25.31401  0.008898418  20.25615
  0.7777778  0.025347475  25.30062  0.008917943  20.24599
  0.7777778  0.030396970  25.28736  0.008937850  20.23589
  0.7777778  0.035446465  25.27422  0.008960094  20.22588
  0.7777778  0.040495960  25.26132  0.008982825  20.21597
  0.7777778  0.045545455  25.24869  0.009005268  20.20630
  0.7777778  0.050594949  25.23632  0.009026410  20.19665
  0.7777778  0.055644444  25.22395  0.009048756  20.18696
  0.7777778  0.060693939  25.21190  0.009073233  20.17764
  0.7777778  0.065743434  25.20014  0.009096908  20.16838
  0.7777778  0.070792929  25.18853  0.009119673  20.15909
  0.7777778  0.075842424  25.17702  0.009143882  20.14984
  0.7777778  0.080891919  25.16565  0.009170125  20.14058
  0.7777778  0.085941414  25.15446  0.009196280  20.13140
  0.7777778  0.090990909  25.14351  0.009221516  20.12232
  0.7777778  0.096040404  25.13297  0.009240556  20.11344
  0.7777778  0.101089899  25.12269  0.009258044  20.10484
  0.7777778  0.106139394  25.11265  0.009274054  20.09644
  0.7777778  0.111188889  25.10285  0.009288865  20.08824
  0.7777778  0.116238384  25.09323  0.009305022  20.08014
  0.7777778  0.121287879  25.08375  0.009322104  20.07220
  0.7777778  0.126337374  25.07437  0.009340899  20.06455
  0.7777778  0.131386869  25.06515  0.009359912  20.05700
  0.7777778  0.136436364  25.05603  0.009380184  20.04947
  0.7777778  0.141485859  25.04698  0.009403540  20.04183
  0.7777778  0.146535354  25.03811  0.009425524  20.03438
  0.7777778  0.151584848  25.02918  0.009453600  20.02692
  0.7777778  0.156634343  25.02030  0.009485596  20.01947
  0.7777778  0.161683838  25.01151  0.009520080  20.01205
  0.7777778  0.166733333  25.00283  0.009556907  20.00461
  0.7777778  0.171782828  24.99429  0.009594510  19.99726
  0.7777778  0.176832323  24.98584  0.009634994  19.98996
  0.7777778  0.181881818  24.97758  0.009674552  19.98289
  0.7777778  0.186931313  24.96941  0.009717257  19.97581
  0.7777778  0.191980808  24.96147  0.009759014  19.96898
  0.7777778  0.197030303  24.95366  0.009801648  19.96243
  0.7777778  0.202079798  24.94599  0.009842854  19.95597
  0.7777778  0.207129293  24.93836  0.009887166  19.94951
  0.7777778  0.212178788  24.93079  0.009933992  19.94309
  0.7777778  0.217228283  24.92333  0.009982381  19.93667
  0.7777778  0.222277778  24.91612  0.010025602  19.93028
  0.7777778  0.227327273  24.90906  0.010068766  19.92393
  0.7777778  0.232376768  24.90209  0.010113031  19.91755
  0.7777778  0.237426263  24.89529  0.010155505  19.91131
  0.7777778  0.242475758  24.88865  0.010195709  19.90521
  0.7777778  0.247525253  24.88215  0.010235382  19.89924
  0.7777778  0.252574747  24.87586  0.010271529  19.89338
  0.7777778  0.257624242  24.86972  0.010306084  19.88762
  0.7777778  0.262673737  24.86370  0.010341041  19.88204
  0.7777778  0.267723232  24.85782  0.010376402  19.87670
  0.7777778  0.272772727  24.85210  0.010411995  19.87164
  0.7777778  0.277822222  24.84653  0.010447705  19.86671
  0.7777778  0.282871717  24.84114  0.010478618  19.86192
  0.7777778  0.287921212  24.83581  0.010510858  19.85710
  0.7777778  0.292970707  24.83059  0.010541331  19.85238
  0.7777778  0.298020202  24.82551  0.010571679  19.84782
  0.7777778  0.303069697  24.82054  0.010603814  19.84336
  0.7777778  0.308119192  24.81566  0.010636184  19.83902
  0.7777778  0.313168687  24.81088  0.010668814  19.83474
  0.7777778  0.318218182  24.80617  0.010701348  19.83049
  0.7777778  0.323267677  24.80168  0.010726616  19.82655
  0.7777778  0.328317172  24.79729  0.010750963  19.82274
  0.7777778  0.333366667  24.79297  0.010775490  19.81896
  0.7777778  0.338416162  24.78874  0.010799446  19.81529
  0.7777778  0.343465657  24.78460  0.010822309  19.81177
  0.7777778  0.348515152  24.78049  0.010846569  19.80830
  0.7777778  0.353564646  24.77652  0.010867482  19.80498
  0.7777778  0.358614141  24.77268  0.010887231  19.80173
  0.7777778  0.363663636  24.76898  0.010906271  19.79853
  0.7777778  0.368713131  24.76540  0.010924020  19.79545
  0.7777778  0.373762626  24.76190  0.010942202  19.79240
  0.7777778  0.378812121  24.75847  0.010959443  19.78937
